requirement_id,task_code,requirement_type,requirement_text,source_document,source_heading
REQ-01172,G12-02,قبول: الخطر,تنفيذ الواجهة قبل عقد البيانات أو الصلاحيات يؤدي إلى إعادة بناء أو تسريب.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-02 — الرسائل الفورية وحالة القراءة
REQ-01173,G12-02,قبول: التراجع,Feature Flag وإيقاف endpoint/job، ثم rollback migration الآمن أو forward-fix مع حفظ البيانات.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-02 — الرسائل الفورية وحالة القراءة
REQ-01174,G12-03,عمل المبرمج خطوة بخطوة,1. block relations، rate limits، abuse signals، report hooks.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01175,G12-03,عمل المبرمج خطوة بخطوة,2. RLS للطرفين فقط وفرض الحظر على الخادم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01176,G12-03,عمل المبرمج خطوة بخطوة,3. تحديد ترتيب موثوق للرسائل وidempotency للعميل.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01177,G12-03,عمل المبرمج خطوة بخطوة,4. حماية المرفقات والحد من السرعة والمحتوى المسيء.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01178,G12-03,عمل المبرمج خطوة بخطوة,5. تعريف API contract وحالات الخطأ والـrate limit قبل دمج الواجهة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01179,G12-03,عمل المبرمج خطوة بخطوة,6. إضافة unit/integration/E2E أو security tests بحسب حدود المهمة، وربطها بـCI.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01180,G12-03,عمل المبرمج خطوة بخطوة,7. نشرها خلف Feature Flag على Staging، جمع الدليل، ثم إعداد rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01181,G12-03,ما يجب أن يبنيه أو يعدله,وحدة المجال `messaging`: entities/value objects/state rules من دون اعتماد مباشر على الواجهة أو المورد.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01182,G12-03,ما يجب أن يبنيه أو يعدله,طبقة application: use cases وخدمات تحقق ورسائل خطأ ثابتة ومترجمة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01183,G12-03,ما يجب أن يبنيه أو يعدله,طبقة infrastructure: database/repository/provider adapter مع timeout/retry/idempotency عند الحاجة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01184,G12-03,ما يجب أن يبنيه أو يعدله,طبقة الواجهة: حالات loading/empty/error/forbidden/offline/success والهاتف وRTL/LTR.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01185,G12-03,ما يجب أن يبنيه أو يعدله,Schema/migration/index/policy عند وجود بيانات، مع forward migration وخطة rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01186,G12-03,ما يجب أن يبنيه أو يعدله,اختبارات وتسميات واضحة وربط كل حالة بمعيار قبول أو خطر.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01187,G12-03,الأمان والخصوصية,التحقق من authentication وauthorization على الخادم؛ إخفاء الزر ليس حماية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01188,G12-03,الأمان والخصوصية,عدم تسجيل token/secret/payment data/private message أو PII غير لازم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01189,G12-03,الأمان والخصوصية,تطبيق least privilege وdeny by default وrate limit وaudit على العمليات الحساسة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01190,G12-03,الأمان والخصوصية,تحديد retention والحذف والتصدير والوصول الإداري إن كانت المهمة تعالج بيانات شخصية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01191,G12-03,اختبارات QA المطلوبة,Happy path كامل ببيانات واقعية في Staging.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01192,G12-03,اختبارات QA المطلوبة,مدخلات ناقصة وخاطئة وحدود الحجم والعدد والحالة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01193,G12-03,اختبارات QA المطلوبة,انقطاع الشبكة، retry، duplicate request، refresh وعودة من جهاز آخر عند انطباقها.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01194,G12-03,اختبارات QA المطلوبة,مستخدم A مقابل مستخدم B، وزائر، ودور إداري محدود.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01195,G12-03,اختبارات QA المطلوبة,العربية/الإنجليزية، RTL/LTR، هاتف متوسط، Chrome/Safari/Firefox للواجهات المتأثرة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01196,G12-03,اختبارات QA المطلوبة,Regression آلي يمنع عودة السبب بعد الدمج.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01197,G12-03,قبول: معيار القبول الرئيسي,الحظر يمنع الرسائل على الخادم لا الواجهة فقط.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01198,G12-03,قبول: معايير إضافية,CI أخضر؛ لا خطأ حرج؛ صلاحيات مختبرة؛ Staging يعمل؛ الأداء ضمن الميزانية؛ النصوص مترجمة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01199,G12-03,قبول: المخرجات,كود + tests + migration/policy إن لزم + API/schema docs + screenshots/log evidence + release/rollback notes.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01200,G12-03,قبول: تعريف الاكتمال,Code review، QA sign-off، Security sign-off بحسب الخطر، Product acceptance، تحديث Decision/Change Log.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01201,G12-03,قبول: الخطر,تنفيذ الواجهة قبل عقد البيانات أو الصلاحيات يؤدي إلى إعادة بناء أو تسريب.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01202,G12-03,قبول: التراجع,Feature Flag وإيقاف endpoint/job، ثم rollback migration الآمن أو forward-fix مع حفظ البيانات.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G12-03 — الحظر والإبلاغ ومكافحة Spam
REQ-01203,G13-01,عمل المبرمج خطوة بخطوة,1. notification table، templates، unread counters وdeduplication.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01204,G13-01,عمل المبرمج خطوة بخطوة,2. إنشاء event→template→channel matrix موحدة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01205,G13-01,عمل المبرمج خطوة بخطوة,3. dedupe key وretry/backoff وdead-letter.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01206,G13-01,عمل المبرمج خطوة بخطوة,4. احترام opt-out والـquiet hours مع استثناءات أمنية محددة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01207,G13-01,عمل المبرمج خطوة بخطوة,5. تعريف API contract وحالات الخطأ والـrate limit قبل دمج الواجهة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01208,G13-01,عمل المبرمج خطوة بخطوة,6. إضافة unit/integration/E2E أو security tests بحسب حدود المهمة، وربطها بـCI.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01209,G13-01,عمل المبرمج خطوة بخطوة,7. نشرها خلف Feature Flag على Staging، جمع الدليل، ثم إعداد rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01210,G13-01,ما يجب أن يبنيه أو يعدله,وحدة المجال `notifications`: entities/value objects/state rules من دون اعتماد مباشر على الواجهة أو المورد.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01211,G13-01,ما يجب أن يبنيه أو يعدله,طبقة application: use cases وخدمات تحقق ورسائل خطأ ثابتة ومترجمة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01212,G13-01,ما يجب أن يبنيه أو يعدله,طبقة infrastructure: database/repository/provider adapter مع timeout/retry/idempotency عند الحاجة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01213,G13-01,ما يجب أن يبنيه أو يعدله,طبقة الواجهة: حالات loading/empty/error/forbidden/offline/success والهاتف وRTL/LTR.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01214,G13-01,ما يجب أن يبنيه أو يعدله,Schema/migration/index/policy عند وجود بيانات، مع forward migration وخطة rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01215,G13-01,ما يجب أن يبنيه أو يعدله,اختبارات وتسميات واضحة وربط كل حالة بمعيار قبول أو خطر.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01216,G13-01,الأمان والخصوصية,التحقق من authentication وauthorization على الخادم؛ إخفاء الزر ليس حماية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01217,G13-01,الأمان والخصوصية,عدم تسجيل token/secret/payment data/private message أو PII غير لازم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01218,G13-01,الأمان والخصوصية,تطبيق least privilege وdeny by default وrate limit وaudit على العمليات الحساسة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01219,G13-01,الأمان والخصوصية,تحديد retention والحذف والتصدير والوصول الإداري إن كانت المهمة تعالج بيانات شخصية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
REQ-01220,G13-01,اختبارات QA المطلوبة,Happy path كامل ببيانات واقعية في Staging.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G13-01 — مركز الإشعارات
